Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 12:26:50,2019-04-17 12:27:01,10.008s,PASSED
Statement - userdetail = [],Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
Statement - name = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/input_  _realname),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.028s,PASSED
Statement - position = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/input_  _position),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.012s,PASSED
Statement - mobile = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/input_  _mobile),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.006s,PASSED
Statement - email = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/input_  _email),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.014s,PASSED
"Statement - element1 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(name, 30)",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.055s,PASSED
"Statement - element2 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(position, 30)",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.019s,PASSED
"Statement - element3 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(mobile, 30)",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.018s,PASSED
"Statement - element4 = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(email, 30)",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.026s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.015s,PASSED
Statement - js = driver,Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.034s,PASSED
"Statement - value1 = js.executeScript(""return arguments[0].value"", element1).toString()",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.008s,PASSED
Statement - userdetail.add(value1),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
"Statement - value2 = js.executeScript(""return arguments[0].value"", element2).toString()",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.007s,PASSED
Statement - userdetail.add(value2),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.000s,PASSED
"Statement - value4 = js.executeScript(""return arguments[0].value"", element4).toString()",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.006s,PASSED
Statement - userdetail.add(value4),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
"Statement - value3 = js.executeScript(""return arguments[0].value"", element3).toString()",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.009s,PASSED
Statement - userdetail.add(value3),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
"Statement - duty = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/i_), 30)",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.039s,PASSED
"Statement - value5 = js.executeScript(""return $(""[name='state']"").val()"", duty).toString()",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.008s,PASSED
Statement - println(value5),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
"Statement - If (value5 == ""1"")",Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.003s,PASSED
Statement - println(userdetail),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.002s,PASSED
Statement - If (userinfo == userdetail),Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.001s,PASSED
Statement - Else,Chrome 73.0.3683.75,,2019-04-17 12:27:01,2019-04-17 12:27:01,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:02,2019-04-17 12:27:03,0.732s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 12:27:05,2019-04-17 12:27:10,5.209s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:05,2019-04-17 12:27:05,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:05,2019-04-17 12:27:05,0.002s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:27:05,2019-04-17 12:27:07,1.243s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:27:07,2019-04-17 12:27:07,0.194s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:27:07,2019-04-17 12:27:08,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:27:08,2019-04-17 12:27:08,0.360s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:08,2019-04-17 12:27:08,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/011_edit_user_normal",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才编辑的用户，验证是否成功编辑。,2019-04-17 12:27:10,2019-04-17 12:27:15,4.628s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:10,2019-04-17 12:27:10,0.005s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:11,2019-04-17 12:27:11,0.002s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:27:11,2019-04-17 12:27:11,0.006s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:27:11,2019-04-17 12:27:11,0.069s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:27:11,2019-04-17 12:27:12,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:27:12,2019-04-17 12:27:12,0.356s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:27:12,2019-04-17 12:27:13,0.862s,PASSED
